Vehicle ID,Fuel ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Electric-Only Range,Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity
10566,11,215,29,Captiva FWD / AWD,2013,12,17,,17,24,,,3.0L,4,,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10565,11,215,29,Captiva FWD / AWD,2013,15,22,,20,28,,,2.4L,4,,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10567,11,215,29,Equinox FWD / AWD,2013,15,22,,22,32,,,2.4L,4,,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10569,11,215,29,Equinox FWD / AWD,2013,13,22,,17,24,,,3.6L,6,,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10587,11,215,9,Express 1500 2WD / AWD,2013,10,13,,13,18,,,5.3L,8,,Chevrolet,http://www.chevrolet.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10592,11,215,9,Express 2500 / 3500,2013,8,11,,11,16,,,6.0L,8,,Chevrolet,http://www.chevrolet.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10608,35,215,9,Express 2500 / 3500,2013,,,,,,,Diesel,6.6L,8,,Chevrolet,http://www.chevrolet.com,Van,BD,Biodiesel (B20),,,,,,,,,,,,,,
10589,11,215,9,Express 2500 / 3500,2013,8,12,,11,17,,,4.8L,8,,Chevrolet,http://www.chevrolet.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10613,3,215,9,Express 2500 / 3500,2013,,,,,,,Diesel,6.0L,8,,Chevrolet,http://www.chevrolet.com,Van,CNG,CNG - Compressed Natural Gas,,,,,,,,,,,,,,
10614,55,215,9,Express Cutaway,2013,,,,,,,Vortec,6.0L,8,,Chevrolet,http://www.chevrolet.com,Van,LPG,Propane,,,,,,,,,,,,,,
10621,11,215,9,Express Prisoner Transport Van,2013,,,,,,,,4.8L,8,,Chevrolet,http://www.chevrolet.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10564,11,215,27,Impala,2013,13,22,,18,30,,,3.6L,6,,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10619,11,215,27,Impala Police & Undercover Vehicle,2013,,,,,,,,3.6L,6,,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10593,45,215,25,Silverado C / K 1500,2013,,,,20,23,,,6.0L,8,,Chevrolet,http://www.chevrolet.com,Pickup,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10583,11,215,25,Silverado C / K 1500,2013,9,13,,13,18,,,6.2L,8,,Chevrolet,http://www.chevrolet.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10582,11,215,25,Silverado C / K 1500,2013,11,16,,15,21,,,5.3L,8,,Chevrolet,http://www.chevrolet.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10581,11,215,25,Silverado C / K 1500,2013,10,14,,14,18,,,4.8L,8,,Chevrolet,http://www.chevrolet.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10616,37,215,25,Silverado HD 2500 2WD / 4WD,2013,,,,,,,,6.0L,8,,Chevrolet,http://www.chevrolet.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
10606,35,215,25,Silverado HD 2500 / 3500,2013,,,,,,,Diesel,6.6L,8,,Chevrolet,http://www.chevrolet.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,
10572,11,215,29,Suburban 1500 2WD/ AWD,2013,11,16,,15,21,,,5.3L,8,,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10595,45,215,29,Tahoe 2WD / AWD,2013,,,,20,23,,,6.0L,8,,Chevrolet,http://www.chevrolet.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10620,11,215,29,Tahoe Police & Special Service Vehicle,2013,,,,,,,,5.3L,8,,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10562,57,215,27,Volt,2013,101,93,,35,40,,,1.4L,4,,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
10475,11,223,27,200,2013,14,21,,19,29,,,3.6 L,6,,Chrysler,http://www.chrysler.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10476,11,223,27,300 FWD / AWD,2013,14,23,,19,31,,,3.6 L,6,,Chrysler,http://www.chrysler.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10477,11,223,9,Town & Country,2013,12,18,,17,25,,,3.6L,6,,Chrysler,http://www.chrysler.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10474,41,363,27,CODA,2013,77,68,,,,,Electric,100 kW e-motor,,,Coda Automotive,http://www.codaautomotive.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
10487,11,225,25,1500,2013,10,11,,14,16,,,4.7L,8,,Dodge,http://www.dodge.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10478,11,225,27,Avenger,2013,14,21,,19,29,,,3.6L,6,,Dodge,http://www.dodge.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10479,11,225,27,Charger FWD / AWD,2013,13,19,,18,27,,,3.6L,6,,Dodge,http://www.dodge.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10483,11,225,27,Charger Police Pursuit,2013,13,19,,18,27,,,3.6L,6,,Dodge,http://www.dodge.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10481,11,225,29,Durango 2WD / AWD,2013,12,17,,16,23,,,3.6L,6,,Dodge,http://www.dodge.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10484,11,225,29,Durango Police Special Service Vehicle,2013,12,17,,16,23,,,3.6L,6,,Dodge,http://www.dodge.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10480,11,225,9,Grand Caravan,2013,12,18,,17,25,,,3.6L,6,,Dodge,http://www.dodge.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10482,11,225,29,Journey,2013,12,18,,17,25,,,3.6L,6,,Dodge,http://www.dodge.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10491,41,379,27,500e,2013,116,100,,,,,,100 kW e-motor,,,Fiat,http://www.fiatusa.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
10495,45,219,27,C-MAX,2013,,,,47,47,,,2.0L,4,,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10493,57,219,27,C-MAX ENERGI,2013,,,,44,41,,,2.0L,4,,Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
10503,11,219,9,E150/E250,2013,9,12,,13,17,,,4.6L,8,,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10504,11,219,9,E150/E250,2013,,,,,,,,5.4L,8,,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10514,39,219,9,E150/E250/E350,2013,,,,,,,,5.4L,8,,Ford,https://www.ford.com,Van,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,
10512,37,219,9,E150/E250/E350,2013,,,,,,,,5.4L,8,,Ford,https://www.ford.com,Van,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
10513,37,219,9,E150/E250/E350,2013,,,,,,,,6.8L,10,,Ford,https://www.ford.com,Van,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
10515,39,219,9,E150/E250/E350,2013,,,,,,,,6.8L,10,,Ford,https://www.ford.com,Van,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,
10505,11,219,9,E350,2013,9,12,,12,16,,,5.4L,8,,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10502,11,219,29,Expedition 2WD / AWD,2013,10,14,,14,20,,,5.4L,8,,Ford,https://www.ford.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10501,11,219,29,Explorer 2WD / AWD,2013,13,18,,17,24,,,3.5L,6,,Ford,https://www.ford.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10507,11,219,25,F150 2WD / 4WD,2013,11,13,,15,17,,,5.0L,8,,Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10506,11,219,25,F150 2WD / 4WD,2013,12,17,,17,23,,,3.7L,6,,Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10518,37,219,25,F250/F350 Super Duty,2013,,,,,,,,6.2L,8,,Ford,https://www.ford.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
10509,35,219,25,F250/F350 Super Duty,2013,,,,,,,Diesel,6.7,8,,Ford,https://www.ford.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,
10508,11,219,25,F250/F350 Super Duty,2013,,,,,,,,6.2L,8,,Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10519,39,219,25,F250/F350 Super Duty,2013,,,,,,,,6.2L,8,,Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,
10492,41,219,27,Focus,2013,110,99,,,,,,107 kW e-motor,,,Ford,https://www.ford.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
10497,11,219,27,Focus,2013,20,28,,27,38,,,2.0L,4,,Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10496,45,219,27,Fusion,2013,,,,47,47,,,2.0L,4,,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10494,57,219,27,Fusion ENERGI,2013,,,,,,,,2.0L,4,,Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
10499,11,219,27,Police Interceptor,2013,,,,,,,,3.5L,6,,Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10500,11,219,29,Police Interceptor Utility,2013,,,,,,,,3.7L,6,,Ford,https://www.ford.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10498,11,219,27,Taurus,2013,13,21,,19,29,,,3.5L,6,,Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10517,39,219,9,Transit Connect,2013,,,,,,,,2.0L,4,,Ford,https://www.ford.com,Van,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,
10516,37,219,9,Transit Connect,2013,,,,,,,,2.0L,4,,Ford,https://www.ford.com,Van,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
10611,35,213,9,Cab Chassis 3500,2013,,,,,,,Diesel,6.6L,8,,GMC,http://www.gmc.com,Van,BD,Biodiesel (B20),,,,,,,,,,,,,,
10615,55,213,9,Savana,2013,,,,,,,Diesel,6.0L,8,,GMC,http://www.gmc.com,Van,LPG,Propane,,,,,,,,,,,,,,
10588,11,213,9,Savana 1500 2WD / AWD,2013,10,13,,13,18,,,5.3L,8,,GMC,http://www.gmc.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10591,11,213,9,Savana 2500 / 3500,2013,8,11,,11,16,,,6.0L,8,,GMC,http://www.gmc.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10609,35,213,9,Savana 2500 / 3500,2013,,,,,,,Diesel,6.6L,8,,GMC,http://www.gmc.com,Van,BD,Biodiesel (B20),,,,,,,,,,,,,,
10612,3,213,9,Savana 2500 / 3500,2013,,,,,,,Diesel,6.0L,8,,GMC,http://www.gmc.com,Van,CNG,CNG - Compressed Natural Gas,,,,,,,,,,,,,,
10590,11,213,9,Savana 2500 / 3500,2013,8,12,,11,17,,,4.8L,8,,GMC,http://www.gmc.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10585,45,213,25,Sierra C / K 1500,2013,,,,20,23,,,6.0L,8,,GMC,http://www.gmc.com,Pickup,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10594,45,213,25,Sierra C / K 1500,2013,,,,20,23,,,6.0L,8,,GMC,http://www.gmc.com,Pickup,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10584,11,213,25,Sierra C / K 1500,2013,10,14,,14,18,,,4.8L,8,,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10586,11,213,25,Sierra C / K 1500,2013,9,13,,13,18,,,6.2L,8,,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10617,37,213,25,Sierra HD 2500 2WD / 4WD,2013,,,,,,,,6.0L,8,,GMC,http://www.gmc.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
10607,35,213,25,Sierra HD 2500 / 3500,2013,,,,,,,Diesel,6.6L,8,,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,
10570,11,213,29,Terrain FWD / AWD,2013,13,22,,17,24,,,3.6L,6,,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10568,11,213,29,Terrain FWD / AWD,2013,15,22,,22,32,,,2.4L,4,,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10573,11,213,29,Yukon 1500 2WD/ AWD,2013,11,16,,15,21,,,5.3L,8,,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10597,45,213,29,Yukon 2WD / AWD,2013,,,,20,23,,,6.0L,8,,GMC,http://www.gmc.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10578,11,213,29,Yukon 2WD/ AWD,2013,10,15,,14,18,,,6.2L,8,,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10598,45,213,29,Yukon Denali 2WD / AWD,2013,,,,20,23,,,6.0L,8,,GMC,http://www.gmc.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10580,11,213,29,Yukon Denali 2WD/ AWD,2013,10,15,,14,18,,,6.2L,8,,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10574,11,213,29,Yukon XL 2WD/ AWD,2013,11,16,,15,21,,,5.3L,8,,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10579,11,213,29,Yukon XL 2WD/ AWD,2013,10,15,,14,18,,,6.2L,8,,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10521,45,209,27,Civic,2013,,,,36,39,,,1.5L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10520,3,209,27,Civic,2013,27,38,,,,,,1.8L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,,,,,,,,,,,,,,
10525,9,209,27,Clarity,2013,60,60,,,,,PEM Fuel Cell,100 kW,,,Honda,http://automobiles.honda.com,Sedan/Wagon,H2,Hydrogen Fuel Cell,,,,,,,,,,,,,,
10522,45,209,27,CRZ,2013,,,,36,39,,,1.5L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10524,41,209,27,FIT EV,2013,132,105,,,,,,92 kW e-motor,,,Honda,http://automobiles.honda.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
10523,45,209,27,Insight,2013,,,,41,44,,,1.3L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10526,45,351,27,Sonata,2013,,,,34,39,,,2.4L,4,,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10527,45,359,27,M35h,2013,,,,27,32,,,3.5L,6,,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10485,11,275,29,Grand Cherokee 2WD / AWD,2013,13,17,,17,23,,,3.6L,6,,Jeep,https://www.jeep.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10528,45,361,27,Optima,2013,,,,34,39,,,2.4L,4,,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10529,45,243,27,CT 200h,2013,,,,43,40,,,1.8L,4,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10530,45,243,27,ES 300h,2013,,,,40,39,,,2.5L,4,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10532,45,243,27,GS 450h,2013,,,,29,34,,,3.5L,6,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10531,45,243,27,LS 600h L,2013,,,,19,23,,,5.0L,8,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10533,45,243,29,RX 450h,2013,,,,32,28,,,3.5L,6,,Lexus,,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10510,45,227,27,MKZ,2013,,,,45,45,,,2.5L,4,,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10511,11,227,29,Navigator,2013,10,14,,14,20,,,5.4L,8,,Lincoln,http://www.lincoln.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10534,11,239,27,C300 4Matic,2013,14,20,,20,27,,,3.5L,6,,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10535,11,239,27,C350,2013,15,21,,20,29,,,3.5L,6,,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10536,11,239,27,E350,2013,15,21,,20,28,,,3.5L,6,,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10640,45,239,27,E400,2013,,,,24,30,,Gasoline,3.5L,6,,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10537,11,239,29,ML350,2013,13,17,,18,23,,,3.5L,6,,Mercedes-Benz,https://www.mbusa.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10538,45,239,27,S400,2013,,,,19,25,,,3.5L,6,,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10540,41,263,27,i-MiEV,2013,126,99,,,,,,49 kW e-motor,,,Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
10542,11,217,29,Armada,2013,9,13,,12,19,,,5.6L,8,,Nissan,http://www.nissanusa.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10541,41,217,27,Leaf,2013,106,92,,,,,,80 kW e-motor,,,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
10543,11,217,25,Titan,2013,9,13,,13,18,,,5.6L,8,,Nissan,http://www.nissanusa.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10544,45,391,27,Cayenne S Hybrid,2013,,,,20,24,,,3.0L,6,,Porsche,http://www.porsche.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10545,45,391,27,Panamera S Hybrid,2013,,,,22,30,,,3.0L,6,,Porsche,http://www.porsche.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10486,11,349,25,1500 2WD / 4WD,2013,12,17,,17,25,,,3.6L,6,,Ram,http://www.ramtrucks.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10489,37,349,25,2500,2013,,,,,,,,5.7L,8,,Ram,http://www.ramtrucks.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
10488,35,349,25,2500/3500,2013,,,,,,,Diesel,6.7L,6,,Ram,http://www.ramtrucks.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,
10490,11,349,9,CV,2013,12,18,,17,25,,,3.6L,6,,Ram,http://www.ramtrucks.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10557,41,353,27,iQ EV,2013,138,105,,,,,,47 kW e-motor,,,Scion,http://www.scion.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
10539,41,381,27,fortwo,2013,112,88,,,,,,55 kW e-motor,,,smart,http://www.smartusa.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
10546,41,237,27,Model S,2013,88,90,,,,,,300 kW e-motor,,,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
10550,45,221,27,Avalon,2013,,,,40,39,,,2.5L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10551,45,221,27,Camry,2013,,,,43,39,,,2.5L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10552,45,221,29,Highlander,2013,,,,28,28,,,3.5L,6,,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10548,45,221,27,Prius,2013,,,,51,48,,,1.8L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10547,45,221,27,Prius C,2013,,,,53,46,,,1.5L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10553,57,221,27,Prius Plug-in,2013,,,,51,49,,,1.8L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
10549,45,221,27,Prius V,2013,,,,44,40,,,1.8L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10556,41,221,29,RAV 4 EV,2013,78,74,,,,,,115 kW e-motor,,,Toyota,http://www.toyota.com,SUV,ELEC,Electric,,,,,,,,,,,,,,
10555,11,221,29,Sequoia,2013,9,13,,13,17,,,5.7L,8,,Toyota,http://www.toyota.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10554,11,221,25,Tundra,2013,9,13,,13,18,,,5.7L,8,,Toyota,http://www.toyota.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10561,3,247,29,MV-1,2013,11,16,,,,,,4.6L,8,,Vehicle Production Group,,SUV,CNG,CNG - Compressed Natural Gas,,,,,,,,,,,,,,
10559,45,347,27,Jetta Hybrid,2013,,,,42,48,,,1.4L,4,,Volkswagen,http://www.vw.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10558,11,347,9,Routon,2013,12,18,,17,25,,,3.6L,6,,Volkswagen,http://www.vw.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10560,45,347,29,Touareg Hybrid,2013,,,,20,24,,,3.0L,6,,Volkswagen,http://www.vw.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10260,11,355,27,Continental Flying Spur,2012,8,11,,13,19,,,6.0L,12,,Bentley Motors,http://www.bentleymotors.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10261,11,355,27,Continental GT,2012,8,12,,14,19,,,6.0L,12,,Bentley Motors,http://www.bentleymotors.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10280,11,355,27,Continental Supersports,2012,8,12,,14,19,,,6.0L,12,,Bentley Motors,http://www.bentleymotors.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10281,45,211,27,ActiveHybrid 7,2012,,,,17,24,,,4.4L,8,,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10316,11,235,27,LaCrosse FFV,2012,13,19,,17,27,,,3.6L,6,,Buick,http://www.buick.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10317,45,235,27,LaCrosse Hybrid,2012,,,,25,36,,,2.4L,4,,Buick,http://www.buick.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10318,11,235,27,Regal,2012,15,22,,19,31,,,2.4L,4,,Buick,http://www.buick.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10319,45,235,27,Regal Hybrid,2012,,,,25,36,,,2.4L,4,,Buick,http://www.buick.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10321,11,231,29,Escalade 2WD/4WD,2012,10,15,,14,18,,,6.2L,8,,Cadillac,http://www.cadillac.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10323,11,231,29,Escalade ESV 2WD/4WD,2012,10,15,,14,18,,,6.2L,8,,Cadillac,http://www.cadillac.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10322,11,231,29,Escalade EXT,2012,9,13,,13,18,,,6.2L,8,,Cadillac,http://www.cadillac.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10320,45,231,29,Escalade Hybrid,2012,,,,20,23,,,6.0L,8,,Cadillac,http://www.cadillac.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10324,11,215,29,Avalanche 1500 2WD/4WD,2012,11,16,,15,21,,,5.3L,8,,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10337,11,215,27,Caprice Police Patrol Vehicle FFV,2012,13,18,,18,26,,,3.6L,6,,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10325,11,215,29,Equinox FWD/AWD,2012,15,22,,22,32,,,2.4L,4,,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
